"ID","mn","mx","sos","rsp","eos","rau","dos","lat","lon","maxDOY","doe","AGDD"
93770,0.118842185520216,0.849809524848711,163.550284419703,0.147862576219938,272.353809349136,0.0849161194041477,122,42.2163663023773,-95.8378223573678,207,123,4.16265788834062
93840,0.150757638358401,0.75307498428101,166.135476869194,0.0813109475691099,259.667565947545,0.0672551588241976,130,41.2253143117939,-88.0990561674389,211,102,0
68347,0.174350235640867,0.812202725514452,164.215011321886,0.444556776977645,266.094003906468,0.111503970386697,135,40.749227867141,-87.030414855957,188,150,139.421757277075
69402,0.149460566495988,0.800492610441806,163.75069875555,0.571327163910118,254.215839551866,0.122334283796464,115,39.2769939334774,-89.4912149181366,183,152,297.596752083516
93838,0.294069895047799,0.770752729080545,159.437314495642,0.170579583095529,249.650267194468,0.205462284574691,128,37.1062249269167,-85.3264760971069,209,126,0
94487,0.170148373466857,0.825037310801287,179.72071847489,0.197269162325363,263.034694629277,0.160682181445741,151,38.8284876986579,-89.8679591302224,219,148,0
68504,0.208697083695303,0.848883847960895,193.241429271416,0.0863333831234877,269.517445128371,0.10821167079527,135,40.9732180518456,-91.534309387207,235,131,0
68180,0.150672946482356,0.850095363985304,161.469278604179,0.0869319801695719,271.804105709399,0.0750108520113248,127,42.8404359931583,-90.5749951316355,215,99,0
93744,0.10904887659756,0.831228460032991,176.616035163152,0.156987432626977,276.407673992745,0.0906081925840365,135,42.8961770160396,-95.9409797043686,216,138,32.2113388128099
68088,0.164930104976566,0.788931609763623,157.86540912342,0.3604746469442,246.458718589497,0.935598183259294,104,38.5197864299696,-87.2042986566327,222,140,302.620374472733
80518,0.207923235362592,0.859074066841663,184.550460417308,0.114514073109983,257.144686342425,0.158398624583694,129,38.0453873723999,-89.1443538665771,226,135,34.1676375422647
94319,0.145905737739443,0.831462081748725,155.117701377202,53.5045280696606,275.42483138115,0.0986161528898666,116,41.8777184498371,-94.706828092804,157,155,194.782944865287
68030,0.122332081288778,0.797298825460366,162.019003921797,0.332382665551797,256.299535926234,0.141906161607626,108,40.284894830476,-87.5777571563721,193,143,207.466294164916
93971,0.13141812645694,0.806819369800267,169.898506072797,1.7309214926167,274.993669756666,0.0942388852618835,129,42.644722973754,-94.4613521710652,178,166,269.138696197654
68214,0.0913008720689254,0.806127190047879,140.956197992135,0.500001730892966,282.3677219566,0.0623073123509405,107,42.5632085976885,-95.1852721321395,161,128,58.1903073645098
68341,0.12520896733829,0.735909903518616,145.425912612819,0.118411833727247,258.402746209235,0.155075298026942,138,40.9141611946302,-93.0325698852539,209,98,0
68183,0.156079509838264,0.812609700508314,158.42180541097,0.670658535317757,275.57293662237,0.166806775128713,125,42.2914690026917,-90.469708442688,184,149,136.069685532455
93937,0.145327335248312,0.827494329916128,171.401166320958,0.224995743104916,271.228563815392,0.130918152514979,136,41.2095852578672,-86.4969078100614,211,143,60.0270383095067
68181,0.16855587809786,0.836424611214602,170.249557917457,0.152507866895767,275.264688031655,0.108373673883579,127,42.8461553593334,-90.5729893147735,216,131,17.6252381423859
57913,0.16375740708851,0.831756808316847,173.968396592851,0.235145634694889,280.879586199937,0.108019668849937,136,42.1776528293943,-90.0282382965088,211,147,62.2636512363569
93943,0.127825188123086,0.832776874328244,149.358334758863,3.02382195411093,273.730789992485,0.104813142287446,136,42.7652725541527,-94.4416822662354,156,148,71.260280231325
70695,0.145633867260482,0.736911686198005,177.631652456715,47.5347734528766,260.216748005695,0.111636276789622,102,39.3295752958612,-91.5771580123884,179,178,755.437021543291
93689,0.291595860356361,0.795162860268683,148.830914238579,2.23495627387047,249.682759089457,0.670641691299551,100,38.2718799325301,-87.6302146911621,167,146,372.880195947986
68048,0.24677303275181,0.765958333457908,137.071090318907,5.13283747862301,253.027191896959,0.887539161586968,113,39.2344442757706,-91.845937122345,146,136,153.434802044144
79817,0.115030767244934,0.809563852784757,160.926315101711,0.251642032849598,253.5463256048,0.201522825198342,129,42.5552099353053,-96.8172028350795,204,136,46.4293220328948
94996,0.119575566983984,0.806465309189302,177.838050935929,0.307440576132691,279.958078608694,82.1434636658137,136,43.4793645697651,-83.7663681144714,280,157,118.116992127651
79633,0.110610367882945,0.823295579742198,177.765318957076,10.7664793947597,254.583567280568,0.101301490972354,134,45.8881249527497,-96.648199434273,180,178,0
80612,0.113916610686314,0.835961576346261,178.279898773159,0.0934443815182964,261.05097049197,0.10180577946997,129,42.8957683732706,-96.1980865686128,222,119,0
94800,0.10009636209266,0.822944738939458,155.212018080808,0.031607934665112,285.901280327532,0.0688526956103628,162,41.4869629665374,-85.8276414871216,237,31,0
68640,0.145453465172515,0.780015966229268,180.763818230253,0.119210862086966,261.920710260584,0.247740319491424,129,42.2873498748842,-91.5566274032593,235,133,34.3082537226929
80558,0.166154090014288,0.794421835251107,160.78572917938,2.2926914853843,255.369197413674,3.30915234229144,130,42.9702086037737,-95.4904834227216,178,158,293.573030557835
68256,0.111808160150439,0.791432905225435,156.462192462722,2.4388799510302,280.505405664292,0.111739756585202,131,43.3001184377615,-95.5757761001587,164,154,145.569754847451
79379,0.18192524073396,0.807305156926896,147.630030363865,0.293465025394469,245.664746037865,0.214781259120524,120,38.0011412376974,-87.9164600372314,191,126,71.6386335347393
94088,0.330420529025446,0.810892320295805,182.984223916574,0.268298912801897,267.642914578398,0.245510361512655,149,38.1429612399924,-88.0951358547211,225,160,155.5408736816
94076,0.2220559176686,0.797627464224902,187.388999299152,0.244417778960867,258.574732135035,0.466056777209009,147,38.686749220584,-86.3441705703735,234,162,181.195249631333
80496,0.26909549915519,0.780054784696729,170.103465947748,0.777882502278044,271.193619459958,0.132842845700055,114,38.5988426288639,-91.2550313110352,188,162,602.69270750179
57878,0.152082768038589,0.814921558625173,165.201955722162,0.13719190677117,264.803254178987,0.935046643929159,114,40.7423531332249,-88.5558118750712,251,122,29.4771330792501
80855,0.103130438091251,0.845887275952441,168.130604362412,0.128976410726791,269.371424407562,0.0694915694171835,130,43.6099823899382,-83.6125809783936,208,122,0
71394,0.11771896500704,0.841833989103606,194.637875858164,0.548714566945321,279.635410981652,0.0590346782753065,126,42.8801956733009,-95.9459330659474,208,183,491.726169937803
79230,0.122324880249329,0.849940154666239,156.100640376762,18.5637889040874,253.165149582432,0.115527417243573,117,40.9869501151637,-88.4176883463363,158,156,392.888055962715
93979,0.206857095807665,0.807995169130202,140.94411763544,0.491278819415318,257.984550040186,0.11903638261189,137,38.7292463707485,-86.5135788917542,167,128,0
94063,0.186502082757944,0.806267124113849,189.528163107437,0.217405035950464,270.823307416467,0.177872826071952,148,39.1657705500807,-88.1382615203857,228,161,170.208520122253
79999,0.106431835948455,0.82280294485549,168.209448977633,0.151423478213127,272.717720466607,0.0967705135079922,142,42.7447472956067,-93.3612585067749,212,128,0
80091,0.088757389169477,0.80038585480042,155.599807144595,0.222629229206916,273.420682033788,0.0716457171206351,138,43.3887700701111,-95.449047088623,189,127,0
68208,0.151896184569726,0.798788444675282,175.593329210332,0.116518212785743,265.124642306733,0.107939067664326,125,43.34588840723,-93.5565662384033,220,127,13.3824756261557
79429,0.12392992288701,0.811350086874313,146.580015992759,0.1277648250042,244.863689405743,0.0850773649650699,117,40.7723718800452,-91.474142074585,189,101,0
68647,0.155803992064769,0.80288822906036,178.434445197544,0.119538787917141,259.473045724216,0.25165623524777,130,42.6135016169096,-91.8196105957031,232,130,4.71303969783787
71553,0.0747672002009416,0.878782534948364,153.407192453178,0.0476950733280033,282.887404760569,0.0480996525868831,133,43.0273762833628,-95.1587110067738,219,54,0
94535,0.0159465277637369,0.85128262563195,167.902332005163,0.121339979407629,276.526524442952,0.0769659073612962,133,45.3105238714236,-95.7854608377553,213,118,0
94456,0.16405105784734,0.784876014628071,193.013280456738,15.4754528572455,283.457938423103,0.13629621397375,162,40.8348932926112,-85.0609765569472,195,193,209.028036215749
93808,0.134550514379409,0.826505541387901,165.706998523421,0.115232860192477,264.846780558922,0.109311213158822,110,41.0050060891764,-94.2626953125,215,116,27.7542584088722
80497,0.162530417313443,0.807893443104669,166.551281395268,0.195753546007508,258.987532327242,135.499562394115,114,38.6669822909291,-91.3078236579895,259,135,215.919716503999
93813,0.0836930287447575,0.835008741169095,163.378055353977,0.106711827190688,279.535122858884,0.0943303683982924,124,43.3796651187344,-93.4473106402283,219,109,0
94680,0.122130202448451,0.851297826661036,175.627713385104,0.112562363102651,275.914625218153,0.0823812917326357,114,43.2241918740509,-95.8805179595947,221,124,12.4465772587166
93764,0.0931519786844926,0.721419327227026,167.245384320942,3.93077476465494,272.765248533096,0.136335285262849,123,42.3701987019195,-94.9522828001184,173,166,289.161619669034
94309,0.124273770229019,0.817090699695962,192.014994818968,0.0922952080098822,267.001631380689,83.3503061228765,127,43.0587291814469,-92.2782039642334,267,132,0.696472065675806
68255,0.0134800001078727,0.847632570163726,173.310948934056,0.15471073172793,286.644906126266,0.0495579160376499,128,42.9410905671599,-95.5261509780884,208,133,38.4251412404099
94261,0.106170960889566,0.810268525000233,167.557004661268,0.10158679705289,283.884744019076,0.10499883804459,155,43.3344180029608,-93.189640045166,228,112,0
79333,0.12914774943064,0.814433452248474,153.583937062963,1.50025735657411,255.21409938355,0.134070452310558,116,42.0673908561593,-91.5000779266357,164,150,312.912585724625
